id,nhogar,miembro,comuna,dominio,edad,parentesco_jefe,situacion_conyugal,num_miembro_padre,num_miembro_madre,estado_ocupacional,cat_ocupacional,calidad_ingresos_lab,ingreso_total_lab,calidad_ingresos_no_lab,ingreso_total_no_lab,calidad_ingresos_totales,ingresos_totales,calidad_ingresos_familiares,ingresos_familiares,ingreso_per_capita_familiar,estado_educativo,sector_educativo,nivel_actual,nivel_max_educativo,años_escolaridad,lugar_nacimiento,afiliacion_salud,cantidad_hijos_nac_vivos,ingreso_total_lab_USD,ingreso_total_no_lab_USD,ingresos_totales_USD,ingresos_familiares_USD,ingreso_per_capita_familiar_USD,ingresos_totales_USD_cat,sexo_Mujer,sexo_Varon,hijos_nacidos_vivos_No,hijos_nacidos_vivos_Si,sist_de_salud_Sistema privado,sist_de_salud_Sistema público
1068,1,2,2,0,35,0,5,No corresponde,No corresponde,2,0,3,45000,1,0,3,45000,2,51200,17067,1,1,1,5,17,5,3,0,710.3393843725336,0.0,710.3393843725336,808.2083662194159,269.4080505130229,2,0,1,1,0,1,0
1068,1,3,2,0,11,1,2,2,1,1,1,1,0,1,0,1,0,2,51200,17067,0,2,5,4,4,5,3,0,0.0,0.0,0.0,808.2083662194159,269.4080505130229,4,0,1,1,0,1,0
1069,1,1,12,0,34,2,0,No corresponde,No corresponde,2,0,3,1500,3,4000,3,5500,2,23500,5875,1,1,1,1,14,4,4,2,23.677979479084453,63.14127861089187,86.81925808997632,370.9550118389897,92.73875295974743,3,1,0,0,1,0,1
1069,1,2,12,0,37,0,0,No corresponde,No corresponde,2,0,3,18000,1,0,3,18000,2,23500,5875,1,1,1,5,15,4,4,0,284.1357537490134,0.0,284.1357537490134,370.9550118389897,92.73875295974743,1,0,1,1,0,0,1
1069,1,3,12,0,10,1,2,2,1,1,1,1,0,1,0,1,0,2,23500,5875,0,0,5,4,3,0,4,0,0.0,0.0,0.0,370.9550118389897,92.73875295974743,4,1,0,1,0,0,1
1069,1,4,12,0,5,1,2,2,1,1,1,0,0,0,0,0,0,2,23500,5875,0,0,8,6,0,0,4,0,0.0,0.0,0.0,370.9550118389897,92.73875295974743,4,1,0,1,0,0,1
1070,1,1,15,0,34,2,4,No corresponde,No corresponde,2,0,3,45000,1,0,3,45000,2,45000,45000,1,1,1,5,17,0,2,0,710.3393843725336,0.0,710.3393843725336,710.3393843725336,710.3393843725336,2,1,0,1,0,1,0
1071,1,1,12,0,34,2,0,No corresponde,No corresponde,2,4,3,30000,1,0,3,30000,2,62000,20667,1,1,1,1,14,0,1,0,473.559589581689,0.0,473.559589581689,978.689818468824,326.23520126282557,2,0,1,1,0,1,0
1071,1,2,12,0,33,0,0,No corresponde,No corresponde,2,0,3,32000,1,0,3,32000,2,62000,20667,1,1,1,5,17,0,3,1,505.13022888713493,0.0,505.13022888713493,978.689818468824,326.23520126282557,2,1,0,0,1,1,0
1071,1,3,12,0,0,1,2,1,2,1,1,0,0,0,0,0,0,2,62000,20667,0,2,0,6,0,0,3,0,0.0,0.0,0.0,978.689818468824,326.23520126282557,4,1,0,1,0,1,0
1072,1,1,14,0,34,2,5,No corresponde,No corresponde,2,0,2,35000,1,0,2,35000,1,67000,16750,1,1,1,1,14,6,3,0,552.4861878453039,0.0,552.4861878453039,1057.616416732439,264.4041041831097,2,0,1,1,0,1,0
1072,1,2,14,0,36,0,5,No corresponde,No corresponde,2,0,2,32000,1,0,2,32000,1,67000,16750,1,1,1,5,17,0,3,2,505.13022888713493,0.0,505.13022888713493,1057.616416732439,264.4041041831097,2,1,0,0,1,1,0
1072,1,3,14,0,5,1,2,1,2,1,1,0,0,0,0,0,0,1,67000,16750,0,2,8,6,0,0,3,0,0.0,0.0,0.0,1057.616416732439,264.4041041831097,4,0,1,1,0,1,0
1072,1,4,14,0,1,1,2,1,2,1,1,0,0,0,0,0,0,1,67000,16750,0,2,0,6,0,0,3,0,0.0,0.0,0.0,1057.616416732439,264.4041041831097,4,0,1,1,0,1,0
1073,1,1,12,0,34,2,5,No corresponde,No corresponde,2,0,3,49000,1,0,3,49000,2,98000,24500,1,1,1,1,12,0,1,2,773.4806629834254,0.0,773.4806629834254,1546.9613259668508,386.7403314917127,2,1,0,0,1,1,0
1073,1,2,12,0,41,0,5,No corresponde,No corresponde,2,0,3,49000,1,0,3,49000,2,98000,24500,1,1,1,1,15,0,1,0,773.4806629834254,0.0,773.4806629834254,1546.9613259668508,386.7403314917127,2,0,1,1,0,1,0
1073,1,3,12,0,5,1,2,2,1,1,1,0,0,0,0,0,0,2,98000,24500,0,0,9,6,0,0,1,0,0.0,0.0,0.0,1546.9613259668508,386.7403314917127,4,0,1,1,0,1,0
1073,1,4,12,0,2,1,2,2,1,1,1,0,0,0,0,0,0,2,98000,24500,0,0,0,6,0,0,1,0,0.0,0.0,0.0,1546.9613259668508,386.7403314917127,4,1,0,1,0,1,0
1074,1,1,1,0,34,2,5,No corresponde,No corresponde,2,0,3,57000,1,0,3,57000,2,97000,48500,1,1,1,5,17,0,3,0,899.7632202052091,0.0,899.7632202052091,1531.1760063141278,765.5880031570639,2,1,0,1,0,1,0
1074,1,2,1,0,32,0,5,No corresponde,No corresponde,2,0,3,40000,1,0,3,40000,2,97000,48500,0,0,13,1,14,0,4,0,631.4127861089187,0.0,631.4127861089187,1531.1760063141278,765.5880031570639,2,0,1,1,0,0,1
1075,1,1,11,0,34,2,0,No corresponde,No corresponde,2,0,3,40000,1,0,3,40000,2,65000,21667,1,1,1,5,17,2,1,0,631.4127861089187,0.0,631.4127861089187,1026.0457774269928,342.02052091554856,2,0,1,1,0,1,0
1075,1,2,11,0,34,0,0,No corresponde,No corresponde,2,0,3,25000,1,0,3,25000,2,65000,21667,1,1,1,5,15,0,1,1,394.6329913180742,0.0,394.6329913180742,1026.0457774269928,342.02052091554856,1,1,0,0,1,1,0
1075,1,3,11,0,0,1,2,1,2,1,1,0,0,0,0,0,0,2,65000,21667,2,1,1,6,0,0,1,0,0.0,0.0,0.0,1026.0457774269928,342.02052091554856,4,0,1,1,0,1,0
1076,1,1,15,0,34,2,5,No corresponde,No corresponde,2,0,3,95000,1,0,3,95000,2,95000,23750,1,1,1,5,17,6,3,0,1499.605367008682,0.0,1499.605367008682,1499.605367008682,374.9013417521705,2,0,1,1,0,1,0
1076,1,2,15,0,29,0,5,No corresponde,No corresponde,1,1,1,0,1,0,1,0,2,95000,23750,1,1,1,5,17,4,3,2,0.0,0.0,0.0,1499.605367008682,374.9013417521705,4,1,0,0,1,1,0
1076,1,3,15,0,10,1,2,Padre no vive en el hogar,2,1,1,1,0,1,0,1,0,2,95000,23750,0,2,5,4,4,4,3,0,0.0,0.0,0.0,1499.605367008682,374.9013417521705,4,1,0,1,0,1,0
1076,1,4,15,0,1,1,2,1,2,1,1,0,0,0,0,0,0,2,95000,23750,2,1,1,6,0,0,3,0,0.0,0.0,0.0,1499.605367008682,374.9013417521705,4,1,0,1,0,1,0
1077,1,1,15,0,34,2,5,No corresponde,No corresponde,2,0,3,28000,1,0,3,28000,1,97000,48500,1,1,1,5,17,0,3,0,441.9889502762431,0.0,441.9889502762431,1531.1760063141278,765.5880031570639,2,1,0,1,0,1,0
1077,1,2,15,0,36,0,5,No corresponde,No corresponde,2,0,2,69000,1,0,2,69000,1,97000,48500,1,1,1,5,19,2,1,0,1089.1870560378848,0.0,1089.1870560378848,1531.1760063141278,765.5880031570639,2,0,1,1,0,1,0
1078,1,1,14,0,34,2,3,No corresponde,No corresponde,2,0,3,60000,3,4000,3,64000,2,64000,64000,1,1,1,5,17,0,2,0,947.119179163378,63.14127861089187,1010.2604577742699,1010.2604577742699,1010.2604577742699,2,0,1,1,0,1,0
1079,1,1,2,0,34,2,4,No corresponde,No corresponde,2,0,3,120000,1,0,3,120000,2,120000,120000,1,1,1,5,17,0,1,0,1894.238358326756,0.0,1894.238358326756,1894.238358326756,1894.238358326756,0,0,1,1,0,1,0
1080,1,1,7,0,34,2,0,No corresponde,No corresponde,2,0,3,64000,1,0,3,64000,2,64000,21333,1,1,1,1,15,0,3,0,1010.2604577742699,0.0,1010.2604577742699,1010.2604577742699,336.74822415153903,2,0,1,1,0,1,0
1080,1,2,7,0,34,0,0,No corresponde,No corresponde,0,1,1,0,1,0,1,0,2,64000,21333,0,2,13,1,16,0,3,1,0.0,0.0,0.0,1010.2604577742699,336.74822415153903,4,1,0,0,1,1,0
1080,1,3,7,0,1,1,2,1,2,1,1,0,0,0,0,0,0,2,64000,21333,0,3,0,6,0,0,3,0,0.0,0.0,0.0,1010.2604577742699,336.74822415153903,4,0,1,1,0,1,0
1081,1,1,7,0,34,2,0,No corresponde,No corresponde,2,0,3,77000,1,0,3,77000,2,77000,38500,1,1,1,5,17,6,1,0,1215.4696132596684,0.0,1215.4696132596684,1215.4696132596684,607.7348066298342,2,0,1,1,0,1,0
1081,1,2,7,0,34,0,0,No corresponde,No corresponde,2,0,1,0,1,0,1,0,2,77000,38500,1,1,1,5,17,0,1,0,0.0,0.0,0.0,1215.4696132596684,607.7348066298342,4,1,0,1,0,1,0
1082,1,1,5,0,34,2,5,No corresponde,No corresponde,2,0,3,50000,1,0,3,50000,2,50000,25000,1,1,1,5,17,5,3,0,789.2659826361484,0.0,789.2659826361484,789.2659826361484,394.6329913180742,2,0,1,1,0,1,0
1082,1,2,5,0,34,0,5,No corresponde,No corresponde,0,1,1,0,1,0,1,0,2,50000,25000,1,1,1,5,17,5,4,0,0.0,0.0,0.0,789.2659826361484,394.6329913180742,4,0,1,1,0,0,1
1083,1,1,5,0,34,2,4,No corresponde,No corresponde,0,1,1,0,1,0,1,0,0,0,0,1,1,1,5,19,6,4,0,0.0,0.0,0.0,0.0,0.0,4,1,0,1,0,0,1
1084,1,1,14,0,34,2,3,No corresponde,No corresponde,2,0,2,50000,1,0,2,50000,1,50000,50000,1,1,1,5,19,0,1,0,789.2659826361484,0.0,789.2659826361484,789.2659826361484,789.2659826361484,2,0,1,1,0,1,0
1085,1,1,5,0,34,2,4,No corresponde,No corresponde,2,0,3,35000,1,0,3,35000,2,35000,35000,1,1,1,5,19,6,1,0,552.4861878453039,0.0,552.4861878453039,552.4861878453039,552.4861878453039,2,1,0,1,0,1,0
1086,1,1,13,0,34,2,0,No corresponde,No corresponde,2,0,3,572000,1,0,3,572000,2,642000,160500,1,1,1,5,19,0,3,0,9029.202841357537,0.0,9029.202841357537,10134.175217048145,2533.5438042620362,0,0,1,1,0,1,0
1086,1,2,13,0,40,0,0,No corresponde,No corresponde,2,0,3,70000,1,0,3,70000,2,642000,160500,0,3,3,5,17,0,3,2,1104.9723756906078,0.0,1104.9723756906078,10134.175217048145,2533.5438042620362,2,1,0,0,1,1,0
1086,1,3,13,0,3,1,2,1,2,1,1,0,0,0,0,0,0,2,642000,160500,0,2,7,6,0,0,3,0,0.0,0.0,0.0,10134.175217048145,2533.5438042620362,4,1,0,1,0,1,0
1086,1,4,13,0,1,1,2,1,2,1,1,0,0,0,0,0,0,2,642000,160500,2,1,1,6,0,0,3,0,0.0,0.0,0.0,10134.175217048145,2533.5438042620362,4,0,1,1,0,1,0
1087,1,1,14,0,34,2,5,No corresponde,No corresponde,2,0,3,39000,1,0,3,39000,1,139000,69500,1,1,1,5,19,5,3,0,615.6274664561957,0.0,615.6274664561957,2194.1594317284926,1097.0797158642463,2,0,1,1,0,1,0
1087,1,2,14,0,34,0,5,No corresponde,No corresponde,2,0,2,100000,1,0,2,100000,1,139000,69500,1,1,1,5,19,5,1,0,1578.5319652722967,0.0,1578.5319652722967,2194.1594317284926,1097.0797158642463,2,1,0,1,0,1,0
1088,1,1,2,0,34,2,5,No corresponde,No corresponde,2,0,3,80000,1,0,3,80000,1,230000,76667,1,1,1,5,18,5,1,0,1262.8255722178374,0.0,1262.8255722178374,3630.6235201262825,1210.2131018153118,2,0,1,1,0,1,0
1088,1,2,2,0,36,0,5,No corresponde,No corresponde,2,4,2,150000,1,0,2,150000,1,230000,76667,1,1,1,5,17,6,2,1,2367.797947908445,0.0,2367.797947908445,3630.6235201262825,1210.2131018153118,0,1,0,0,1,1,0
1088,1,3,2,0,0,1,2,1,2,1,1,0,0,0,0,0,0,1,230000,76667,2,1,1,6,0,0,1,0,0.0,0.0,0.0,3630.6235201262825,1210.2131018153118,4,0,1,1,0,1,0
1089,1,1,13,0,34,2,0,No corresponde,No corresponde,2,0,3,90000,1,0,3,90000,2,140000,46667,1,1,1,5,19,0,1,0,1420.6787687450671,0.0,1420.6787687450671,2209.9447513812156,736.6535122336227,2,0,1,1,0,1,0
1089,1,2,13,0,34,0,0,No corresponde,No corresponde,2,0,3,50000,1,0,3,50000,2,140000,46667,1,1,1,5,19,0,1,1,789.2659826361484,0.0,789.2659826361484,2209.9447513812156,736.6535122336227,2,1,0,0,1,1,0
1089,1,3,13,0,3,1,2,1,2,1,1,0,0,0,0,0,0,2,140000,46667,0,2,7,6,0,0,1,0,0.0,0.0,0.0,2209.9447513812156,736.6535122336227,4,0,1,1,0,1,0
1090,1,1,7,0,34,2,0,No corresponde,No corresponde,2,0,2,102000,1,0,2,102000,1,102000,34000,1,1,1,5,19,0,3,0,1610.1026045777426,0.0,1610.1026045777426,1610.1026045777426,536.7008681925809,2,0,1,1,0,1,0
1090,1,2,7,0,34,0,0,No corresponde,No corresponde,1,1,1,0,1,0,1,0,1,102000,34000,0,2,3,5,18,0,3,1,0.0,0.0,0.0,1610.1026045777426,536.7008681925809,4,1,0,0,1,1,0
1090,1,3,7,0,3,1,2,1,2,1,1,0,0,0,0,0,0,1,102000,34000,0,3,7,6,0,0,3,0,0.0,0.0,0.0,1610.1026045777426,536.7008681925809,4,0,1,1,0,1,0
1091,1,1,1,0,34,2,0,No corresponde,No corresponde,2,0,3,120000,1,0,3,120000,2,140000,70000,1,1,1,5,19,0,1,0,1894.238358326756,0.0,1894.238358326756,2209.9447513812156,1104.9723756906078,0,0,1,1,0,1,0
1091,1,2,1,0,32,0,0,No corresponde,No corresponde,2,4,3,20000,1,0,3,20000,2,140000,70000,1,1,1,5,15,0,0,0,315.70639305445934,0.0,315.70639305445934,2209.9447513812156,1104.9723756906078,1,1,0,1,0,1,0
1092,1,1,14,0,34,2,0,No corresponde,No corresponde,2,0,3,185000,1,0,3,185000,2,295000,98333,1,1,1,5,19,2,1,0,2920.284135753749,0.0,2920.284135753749,4656.669297553275,1552.2178374112075,0,0,1,1,0,1,0
1092,1,2,14,0,35,0,0,No corresponde,No corresponde,2,0,3,110000,1,0,3,110000,2,295000,98333,1,1,1,5,19,6,1,1,1736.3851617995265,0.0,1736.3851617995265,4656.669297553275,1552.2178374112075,0,1,0,0,1,1,0
1092,1,3,14,0,0,1,2,1,2,1,1,0,0,0,0,0,0,2,295000,98333,0,2,0,6,0,0,1,0,0.0,0.0,0.0,4656.669297553275,1552.2178374112075,4,0,1,1,0,1,0
1093,1,1,1,1,34,2,0,No corresponde,No corresponde,0,1,1,0,3,11800,3,11800,2,11800,2950,2,1,1,6,0,4,4,0,0.0,186.266771902131,186.266771902131,186.266771902131,46.56669297553275,3,0,1,1,0,0,1
1093,1,2,1,1,29,0,0,No corresponde,No corresponde,1,1,1,0,1,0,1,0,2,11800,2950,2,1,1,6,0,4,4,2,0.0,0.0,0.0,186.266771902131,46.56669297553275,4,1,0,0,1,0,1
1093,1,3,1,1,4,1,2,1,2,1,1,0,0,0,0,0,0,2,11800,2950,0,0,8,6,0,4,4,0,0.0,0.0,0.0,186.266771902131,46.56669297553275,4,0,1,1,0,0,1
1093,1,4,1,1,2,1,2,1,2,1,1,0,0,0,0,0,0,2,11800,2950,2,1,1,6,0,0,4,0,0.0,0.0,0.0,186.266771902131,46.56669297553275,4,0,1,1,0,0,1
1094,1,1,9,0,35,2,0,No corresponde,No corresponde,0,1,1,0,3,4000,3,4000,1,13000,3250,0,0,10,0,9,0,4,2,0.0,63.14127861089187,63.14127861089187,205.20915548539858,51.302288871349646,3,1,0,0,1,0,1
1094,1,2,9,0,12,1,2,4,1,1,1,1,0,1,0,1,0,1,13000,3250,0,0,5,4,6,0,4,0,0.0,0.0,0.0,205.20915548539858,51.302288871349646,4,1,0,1,0,0,1
1094,1,3,9,0,14,1,4,4,1,1,1,1,0,1,0,1,0,1,13000,3250,0,0,11,0,8,0,4,0,0.0,0.0,0.0,205.20915548539858,51.302288871349646,4,0,1,1,0,0,1
1094,1,4,9,0,32,0,0,No corresponde,No corresponde,2,2,2,9000,1,0,2,9000,1,13000,3250,1,1,1,3,12,4,4,0,142.0678768745067,0.0,142.0678768745067,205.20915548539858,51.302288871349646,3,0,1,1,0,0,1
1095,1,1,7,0,35,2,4,No corresponde,No corresponde,2,0,3,58000,1,0,3,58000,2,58000,58000,0,0,12,1,13,0,1,0,915.5485398579322,0.0,915.5485398579322,915.5485398579322,915.5485398579322,2,0,1,1,0,1,0
1096,1,1,5,0,35,2,3,No corresponde,No corresponde,2,0,3,80000,1,0,3,80000,2,80000,40000,0,0,13,1,15,2,3,1,1262.8255722178374,0.0,1262.8255722178374,1262.8255722178374,631.4127861089187,2,1,0,0,1,1,0
1096,1,2,5,0,16,1,4,Padre no vive en el hogar,1,1,1,1,0,1,0,1,0,2,80000,40000,0,0,11,0,9,0,3,0,0.0,0.0,0.0,1262.8255722178374,631.4127861089187,4,1,0,1,0,1,0
1097,1,1,10,0,35,2,5,No corresponde,No corresponde,2,0,3,61000,1,0,3,61000,1,121000,40333,0,0,13,1,14,0,3,0,962.904498816101,0.0,962.904498816101,1910.023677979479,636.6692975532754,2,0,1,1,0,1,0
1097,1,2,10,0,26,0,5,No corresponde,No corresponde,2,4,2,60000,1,0,2,60000,1,121000,40333,0,2,13,1,16,6,3,1,947.119179163378,0.0,947.119179163378,1910.023677979479,636.6692975532754,2,1,0,0,1,1,0
1097,1,3,10,0,0,1,2,1,2,1,1,0,0,0,0,0,0,1,121000,40333,2,1,1,6,0,0,3,0,0.0,0.0,0.0,1910.023677979479,636.6692975532754,4,0,1,1,0,1,0
1098,1,1,14,0,35,2,5,No corresponde,No corresponde,2,0,3,70000,1,0,3,70000,2,148000,74000,0,0,13,1,16,1,1,0,1104.9723756906078,0.0,1104.9723756906078,2336.227308602999,1168.1136543014995,2,0,1,1,0,1,0
1098,1,2,14,0,38,0,5,No corresponde,No corresponde,2,0,3,78000,1,0,3,78000,2,148000,74000,0,2,3,5,18,1,1,0,1231.2549329123915,0.0,1231.2549329123915,2336.227308602999,1168.1136543014995,2,1,0,1,0,1,0
1099,1,1,9,0,35,2,3,No corresponde,No corresponde,2,0,3,35000,1,0,3,35000,2,35000,17500,0,0,13,1,12,5,4,0,552.4861878453039,0.0,552.4861878453039,552.4861878453039,276.24309392265195,2,0,1,1,0,0,1
1099,1,2,9,0,15,1,4,1,Madre no vive en el hogar,1,1,1,0,1,0,1,0,2,35000,17500,0,0,11,0,9,0,4,0,0.0,0.0,0.0,552.4861878453039,276.24309392265195,4,0,1,1,0,0,1
1100,1,1,5,0,35,2,0,No corresponde,No corresponde,2,0,3,30000,1,0,3,30000,2,80000,26667,0,0,13,1,16,0,1,0,473.559589581689,0.0,473.559589581689,1262.8255722178374,420.9471191791634,2,0,1,1,0,1,0
1100,1,2,5,0,36,0,0,No corresponde,No corresponde,2,0,3,50000,1,0,3,50000,2,80000,26667,1,1,1,5,15,6,1,1,789.2659826361484,0.0,789.2659826361484,1262.8255722178374,420.9471191791634,2,1,0,0,1,1,0
1100,1,3,5,0,6,1,2,1,2,1,1,0,0,0,0,0,0,2,80000,26667,0,0,9,6,0,0,1,0,0.0,0.0,0.0,1262.8255722178374,420.9471191791634,4,0,1,1,0,1,0
1101,1,1,5,0,35,2,4,No corresponde,No corresponde,2,0,3,140000,1,0,3,140000,2,140000,140000,0,0,13,1,16,6,3,0,2209.9447513812156,0.0,2209.9447513812156,2209.9447513812156,2209.9447513812156,0,0,1,1,0,1,0
1102,1,1,3,0,35,2,5,No corresponde,No corresponde,2,0,3,53000,1,0,3,53000,2,133000,66500,0,0,3,5,18,6,1,0,836.6219415943173,0.0,836.6219415943173,2099.4475138121547,1049.7237569060774,2,1,0,1,0,1,0
1102,1,2,3,0,37,0,5,No corresponde,No corresponde,2,0,3,80000,1,0,3,80000,2,133000,66500,1,1,1,3,12,1,1,0,1262.8255722178374,0.0,1262.8255722178374,2099.4475138121547,1049.7237569060774,2,0,1,1,0,1,0
1103,1,1,9,0,35,2,0,No corresponde,No corresponde,2,0,2,44000,1,0,2,44000,1,44000,14667,0,0,3,5,18,4,1,0,694.5540647198105,0.0,694.5540647198105,694.5540647198105,231.52328334648777,2,0,1,1,0,1,0
1103,1,2,9,0,33,0,0,No corresponde,No corresponde,1,1,1,0,1,0,1,0,1,44000,14667,1,1,1,1,16,5,1,1,0.0,0.0,0.0,694.5540647198105,231.52328334648777,4,1,0,0,1,1,0
1103,1,3,9,0,6,1,2,1,2,1,1,0,0,0,0,0,0,1,44000,14667,0,0,5,4,0,5,1,0,0.0,0.0,0.0,694.5540647198105,231.52328334648777,4,0,1,1,0,1,0
1104,1,1,2,0,35,2,4,No corresponde,No corresponde,2,0,3,45000,1,0,3,45000,2,45000,45000,0,2,3,5,18,6,1,0,710.3393843725336,0.0,710.3393843725336,710.3393843725336,710.3393843725336,2,1,0,1,0,1,0
1105,1,1,6,0,35,2,4,No corresponde,No corresponde,2,0,3,40000,1,0,3,40000,2,40000,20000,0,0,3,5,17,6,1,0,631.4127861089187,0.0,631.4127861089187,631.4127861089187,315.70639305445934,2,0,1,1,0,1,0
1105,1,2,6,0,10,1,2,1,Madre no vive en el hogar,1,1,1,0,1,0,1,0,2,40000,20000,0,0,5,4,5,6,1,0,0.0,0.0,0.0,631.4127861089187,315.70639305445934,4,0,1,1,0,1,0
1106,1,1,5,0,35,2,4,No corresponde,No corresponde,0,1,1,0,3,32000,3,32000,2,32000,32000,1,1,1,2,7,0,4,0,0.0,505.13022888713493,505.13022888713493,505.13022888713493,505.13022888713493,2,0,1,1,0,0,1
1107,1,1,8,0,35,2,3,No corresponde,No corresponde,2,0,3,14500,1,0,3,14500,2,19300,9650,1,1,1,4,6,6,1,1,228.88713496448304,0.0,228.88713496448304,304.65666929755326,152.32833464877663,1,1,0,0,1,1,0
1107,1,2,8,0,17,1,4,Padre no vive en el hogar,1,1,1,1,0,3,4800,3,4800,2,19300,9650,0,0,11,0,10,0,1,0,0.0,75.76953433307024,75.76953433307024,304.65666929755326,152.32833464877663,3,0,1,1,0,1,0
1108,1,1,8,1,35,2,5,No corresponde,No corresponde,2,0,3,8500,1,0,3,8500,1,38500,9625,1,1,1,2,7,4,4,2,134.1752170481452,0.0,134.1752170481452,607.7348066298342,151.93370165745856,3,1,0,0,1,0,1
1108,1,2,8,1,34,0,5,No corresponde,No corresponde,2,0,2,30000,1,0,2,30000,1,38500,9625,1,1,1,3,12,4,4,0,473.559589581689,0.0,473.559589581689,607.7348066298342,151.93370165745856,2,0,1,1,0,0,1
1108,1,3,8,1,8,1,2,2,1,1,1,0,0,0,0,0,0,1,38500,9625,0,0,5,4,2,0,4,0,0.0,0.0,0.0,607.7348066298342,151.93370165745856,4,0,1,1,0,0,1
1108,1,4,8,1,12,1,2,2,1,1,1,1,0,1,0,1,0,1,38500,9625,0,0,5,4,6,0,4,0,0.0,0.0,0.0,607.7348066298342,151.93370165745856,4,0,1,1,0,0,1
1109,1,1,8,1,35,2,3,No corresponde,No corresponde,2,0,3,5700,3,2700,3,8400,2,8400,4200,1,1,1,2,7,4,4,1,89.97632202052091,42.62036306235201,132.59668508287294,132.59668508287294,66.29834254143647,3,1,0,0,1,0,1
1109,1,2,8,1,7,1,2,Padre no vive en el hogar,1,1,1,0,0,0,0,0,0,2,8400,4200,0,0,5,4,1,0,4,0,0.0,0.0,0.0,132.59668508287294,66.29834254143647,4,1,0,1,0,0,1
1110,1,1,15,0,35,2,5,No corresponde,No corresponde,2,4,3,40000,1,0,3,40000,1,52000,17333,1,1,1,0,11,5,2,0,631.4127861089187,0.0,631.4127861089187,820.8366219415943,273.6069455406472,2,0,1,1,0,1,0
1110,1,2,15,0,47,0,5,No corresponde,No corresponde,2,0,2,12000,1,0,2,12000,1,52000,17333,1,1,1,1,14,4,2,2,189.42383583267562,0.0,189.42383583267562,820.8366219415943,273.6069455406472,3,1,0,0,1,1,0
1110,1,3,15,0,11,1,2,1,2,1,1,1,0,1,0,1,0,1,52000,17333,0,0,5,4,4,0,2,0,0.0,0.0,0.0,820.8366219415943,273.6069455406472,4,1,0,1,0,1,0
1111,1,1,13,0,35,2,0,No corresponde,No corresponde,2,0,3,30000,1,0,3,30000,1,60000,20000,1,1,1,3,12,1,1,1,473.559589581689,0.0,473.559589581689,947.119179163378,315.70639305445934,2,1,0,0,1,1,0
1111,1,2,13,0,40,0,0,No corresponde,No corresponde,2,0,2,30000,1,0,2,30000,1,60000,20000,2,1,1,6,0,1,1,0,473.559589581689,0.0,473.559589581689,947.119179163378,315.70639305445934,2,0,1,1,0,1,0
1111,1,3,13,0,18,1,4,2,1,1,1,1,0,1,0,1,0,1,60000,20000,0,0,11,0,11,1,1,0,0.0,0.0,0.0,947.119179163378,315.70639305445934,4,1,0,1,0,1,0
1112,1,1,7,1,35,2,3,No corresponde,No corresponde,2,0,3,14000,1,0,3,14000,2,14000,7000,1,1,1,3,12,4,4,0,220.99447513812154,0.0,220.99447513812154,220.99447513812154,110.49723756906077,1,1,0,1,0,0,1
1112,1,2,7,1,22,4,4,Padre no vive en el hogar,Madre no vive en el hogar,0,1,1,0,1,0,1,0,2,14000,7000,1,1,1,0,11,4,4,0,0.0,0.0,0.0,220.99447513812154,110.49723756906077,4,1,0,1,0,0,1
1113,1,1,7,1,35,2,0,No corresponde,No corresponde,2,0,3,30000,1,0,3,30000,2,30000,5000,1,1,1,3,12,4,1,0,473.559589581689,0.0,473.559589581689,473.559589581689,78.92659826361484,2,0,1,1,0,1,0
1113,1,2,7,1,30,0,0,No corresponde,No corresponde,1,1,1,0,1,0,1,0,2,30000,5000,1,1,1,0,8,0,4,4,0.0,0.0,0.0,473.559589581689,78.92659826361484,4,1,0,0,1,0,1
1113,1,3,7,1,14,1,4,1,2,1,1,1,0,1,0,1,0,2,30000,5000,0,0,11,0,8,0,4,0,0.0,0.0,0.0,473.559589581689,78.92659826361484,4,1,0,1,0,0,1
1113,1,4,7,1,13,1,2,1,2,1,1,1,0,1,0,1,0,2,30000,5000,0,0,5,4,6,0,4,0,0.0,0.0,0.0,473.559589581689,78.92659826361484,4,0,1,1,0,0,1
1113,1,5,7,1,2,1,2,1,2,1,1,0,0,0,0,0,0,2,30000,5000,2,1,1,6,0,0,4,0,0.0,0.0,0.0,473.559589581689,78.92659826361484,4,0,1,1,0,0,1
1113,1,6,7,1,2,1,2,1,2,1,1,0,0,0,0,0,0,2,30000,5000,2,1,1,6,0,0,4,0,0.0,0.0,0.0,473.559589581689,78.92659826361484,4,1,0,1,0,0,1
1114,1,1,8,1,35,2,0,No corresponde,No corresponde,2,2,3,15000,1,0,3,15000,2,15000,3750,1,1,1,3,12,4,4,0,236.7797947908445,0.0,236.7797947908445,236.7797947908445,59.194948697711126,1,0,1,1,0,0,1
1114,1,2,8,1,34,0,0,No corresponde,No corresponde,1,1,1,0,1,0,1,0,2,15000,3750,1,1,1,3,12,4,4,2,0.0,0.0,0.0,236.7797947908445,59.194948697711126,4,1,0,0,1,0,1
1114,1,3,8,1,12,1,2,1,2,1,1,1,0,1,0,1,0,2,15000,3750,0,0,5,4,5,4,4,0,0.0,0.0,0.0,236.7797947908445,59.194948697711126,4,1,0,1,0,0,1
1114,1,4,8,1,3,1,2,1,2,1,1,0,0,0,0,0,0,2,15000,3750,0,0,7,6,0,0,4,0,0.0,0.0,0.0,236.7797947908445,59.194948697711126,4,1,0,1,0,0,1
